 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
65.2679,16.6851,62.51993811985743,18.739159743681093,80.9393,15.3195,78.06332887582823,21.38426920224965,167.991,12.2417,164.1711925472605,35.62015747593386,304.75445954294617,75.74358642186459,314.02606817804104,314.19820000000004,19.0,77,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
64.0032,16.4239,61.391620912299466,18.09636681769344,79.6048,15.2139,76.81487933255178,20.890153091002226,165.89,11.8421,162.35934059854077,34.043158202596736,300.56584084339204,73.02967811129241,309.31077990741653,309.498,19.0,78,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
60.7237,14.8233,58.70278056972802,15.535485028551998,76.2635,14.0053,73.99644115158333,18.456655416143683,161.352,10.826,158.4802762486303,30.30626905704215,291.1794979699416,64.29840950173784,298.1942076943823,298.3392,19.0,79,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
58.4042,14.1344,56.63604646688967,14.26214634058683,73.8979,13.5105,71.85293250071001,17.26429018113436,157.968,10.9704,155.0812339575473,30.061601723868083,283.57021292514696,61.588038245589274,290.18124011271533,290.27009999999996,20.0,80,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
55.207,14.5618,53.43358631237899,13.88037113327825,70.6553,14.0359,68.5458121161058,17.136016440045935,153.239,11.2249,150.30763768806042,29.829602304334543,272.2870361165452,60.845989877658724,279.0026245778433,279.10130000000004,20.0,81,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
48.7541,10.6068,47.92106357940411,8.974069992411966,63.8323,10.209,62.82169294635853,11.31359441748935,144.003,8.57133,142.39464239274267,21.462288481029493,253.1373989185053,41.749952890930814,256.55720862533065,256.58939999999996,20.0,82,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
45.1524,10.1895,44.44025833011442,7.987657060283435,59.8908,9.36031,59.09335784548562,9.740789659231051,138.219,8.74183,136.6133364441306,21.006862369301487,240.14695261973063,38.735309088815974,243.25086438232702,243.2622,20.0,83,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
44.3166,10.8468,43.52483374642328,8.339657241530576,59.5099,10.1484,58.57884913984929,10.485543927750156,134.511,8.24026,133.12227690098786,19.278706224659235,235.22595978726042,38.10390739393996,238.29217342691683,238.3375,21.0,84,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
40.4279,10.1565,39.7943855193877,7.128953607953012,55.1962,9.43005,54.450298761627806,9.043531346187331,119.858,7.9868,118.69539006203881,16.65366452227438,212.94007434305433,32.82614947641473,215.45540455201726,215.4821,21.0,85,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
39.9209,9.99234,39.31533825595783,6.92693544286497,55.0343,9.3309,54.30610919444816,8.923042118620367,116.012,7.84919,114.92507891008862,15.843307151914427,208.54652636049462,31.693284713399763,210.9410295626555,210.9672,21.0,86,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
