 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
8296.07,25.9566,7459.210929689416,3631.1086118845237,7796.78,25.0413,7063.905442714685,3300.15427893695,8241.83,25.3948,7445.456731639832,3534.5347368754365,21968.57310404393,10465.79762769691,24334.155506440504,24334.68,2.0,11,2700.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
8368.85,25.9295,7526.380990827893,3659.4042552585743,7851.54,25.1029,7109.941061317648,3330.9786063842057,8282.37,25.47,7477.411227846277,3561.737517922739,22113.73327999182,10552.120379565518,24502.33548222413,24502.760000000002,3.0,12,0.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
8436.52,25.9832,7583.778027604789,3696.1034263692923,7908.26,25.142,7159.012478213361,3359.9280594062434,8396.04,25.5282,7576.362194593473,3618.317782884029,22319.15270041162,10674.349268659564,24740.378121072128,24740.82,3.0,13,900.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9027.43,26.7564,8060.850985438327,4064.1326006243885,8251.48,25.5783,7442.802848068318,3562.528309387327,8797.17,25.9483,7910.3205894643115,3849.2893085343676,23413.974422970958,11475.950218546084,26075.115180916957,26076.08,3.0,14,1800.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9109.97,26.8101,8130.705842632095,4108.914199820714,8313.93,25.5825,7498.869361473111,3590.040437719312,8894.07,26.0319,7991.76517076578,3903.3537657039246,23621.340374870986,11602.308403243951,26316.939058133175,26317.97,3.0,15,2700.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9204.54,26.8979,8208.738662827118,4164.152516059814,8427.48,25.6546,7596.702063657311,3648.634937401212,9011.17,26.0783,8093.780019589433,3961.3015239179763,23899.22074607386,11774.088977379002,26642.108090704925,26643.190000000002,4.0,16,0.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9250.99,26.7521,8260.786656858585,4164.158953494351,8504.85,25.5185,7675.169830566636,3663.910696845616,9061.18,26.212,8129.381539650577,4002.266704654802,24065.3380270758,11830.336354994768,26815.990614365368,26817.02,4.0,17,900.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9381.26,27.0499,8355.051447689444,4266.281108185739,8634.93,25.8607,7770.203724371064,3766.4240582640264,9283.29,26.6468,8297.295083917496,4163.456198220248,24422.550255978003,12196.161364670013,27298.485544785093,27299.480000000003,4.0,18,1800.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9364.78,27.29,8322.454406745046,4293.699697935336,8668.24,26.1857,7778.605818368458,3825.137411916645,9310.09,26.8121,8309.167624394791,4199.465346661337,24410.227849508294,12318.302456513318,27342.27128596036,27343.11,4.0,19,2700.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9074.44,24.2113,8276.245474535983,3721.45430696424,8360.83,22.7029,7713.020817010873,3226.8852110443777,8984.03,23.4251,8243.571242645747,3571.600230754285,24232.8375341926,10519.939748762903,26417.788463006804,26419.300000000003,5.0,20,0.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
8871.74,21.5321,8252.599802080364,3256.127628687664,8193.48,19.7666,7710.704369167336,2770.947968061425,8775.5,20.481,8220.785471373285,3070.5189274221893,24184.089642620984,9097.59452417128,25838.661303723897,25840.72,5.0,21,900.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9191.68,21.3577,8560.440835947451,3347.511600673448,8558.89,19.6742,8059.241187831907,2881.532493041461,9098.82,20.3719,8529.714554781525,3167.41140465652,25149.39657856088,9396.45549837143,26847.449119024408,26849.39,5.0,22,1800.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9307.23,22.1488,8620.42955162452,3508.9492185522804,8652.27,20.5232,8103.113085903834,3033.3701505015915,9169.71,21.1062,8554.556097985362,3301.9920427707652,25278.098735513715,9844.311411824638,27127.3430850749,27129.21,5.0,23,2700.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
9861.41,26.8841,8795.61887683329,4459.203489592494,9149.56,25.78,8238.910156808752,3979.2973778838877,9746.74,26.4672,8725.180758632643,4343.979898294497,25759.709792274687,12782.480765770877,28756.81594178178,28757.71,6.0,24,0.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
