Unnamed: 0,Values,Differentiator
339,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
340,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
341,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
342,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
343,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
344,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
345,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
346,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
347,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
348,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
349,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
350,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
351,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
352,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
353,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
354,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
355,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
356,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
357,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
358,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
359,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
360,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
361,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
362,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
363,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
364,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
365,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
366,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
367,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
368,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
369,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
370,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
371,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
372,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
373,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
374,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
375,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
376,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
377,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
378,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
379,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
380,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
381,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
382,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
383,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
384,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
385,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
386,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
387,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
388,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
389,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
390,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
391,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
392,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
393,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
394,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
395,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
396,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
397,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
398,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
399,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
400,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
401,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
402,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
403,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
404,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
405,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
406,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
407,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
408,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
409,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
410,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
411,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
412,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
413,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
414,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
415,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
416,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
417,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
418,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
419,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
420,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
421,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
422,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
423,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
424,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
425,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
426,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
427,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
428,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
429,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
430,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
431,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
432,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
433,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
434,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
435,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
436,0.0429333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
437,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
438,0.0472266666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
439,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
440,0.05152,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
441,0.0558133333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
442,0.0601066666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
443,0.0601066666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
444,0.0601066666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
445,0.0601066666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
446,0.0644,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
447,0.0644,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
448,0.0644,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
449,0.0644,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
450,0.0601066666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
451,0.0601066666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
452,0.0601066666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
453,0.0601066666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
454,0.0686933333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
455,0.0686933333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
456,0.0686933333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
457,0.0686933333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
458,0.0686933333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
459,0.0686933333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
460,0.0729866666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
461,0.0729866666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
462,0.0729866666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
463,0.0729866666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
464,0.0729866666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
465,0.07728,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
466,0.07728,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
467,0.07728,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
468,0.0858666666666666,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
469,0.09016,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
470,0.0944533333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
471,0.0944533333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
472,0.0944533333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
473,0.0987466666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
474,0.0987466666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
475,0.0987466666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
476,0.10304,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
477,0.10304,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
478,0.10304,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
479,0.10304,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
480,0.1073333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
481,0.1073333333333333,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
482,0.1116266666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
483,0.1116266666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
484,0.1116266666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
485,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
486,0.1202133333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
487,0.1202133333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
488,0.1202133333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
489,0.1202133333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
490,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
491,0.1245066666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
492,0.1202133333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
493,0.1202133333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
494,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
495,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
496,0.1116266666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
497,0.1116266666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
498,0.1116266666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
499,0.1116266666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
500,0.1116266666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
501,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
502,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
503,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
504,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
505,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
506,0.11592,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
507,0.1202133333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
508,0.1330933333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
509,0.1330933333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
510,0.1330933333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
511,0.1373866666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
512,0.1416800000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
513,0.1416800000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
514,0.1416800000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
515,0.1416800000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
516,0.1416800000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
517,0.1416800000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
518,0.1416800000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
519,0.1459733333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
520,0.1416800000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
521,0.1502666666666668,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
522,0.1502666666666668,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
523,0.1588533333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
524,0.1631466666666668,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
525,0.1631466666666668,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
526,0.1674400000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
527,0.1717333333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
528,0.1717333333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
529,0.1717333333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
530,0.1674400000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
531,0.1674400000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
532,0.1803200000000001,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
533,0.1846133333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
534,0.1932000000000002,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
535,0.1846133333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
536,0.1846133333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
537,0.1846133333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
538,0.1889066666666668,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
539,0.1889066666666668,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
540,0.1932000000000002,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
541,0.1932000000000002,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
542,0.1932000000000002,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
543,0.1932000000000002,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
544,0.1974933333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
545,0.1974933333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
546,0.1932000000000002,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
547,0.1974933333333335,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
548,0.2017866666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
549,0.2017866666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
550,0.2017866666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
551,0.2017866666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
552,0.2017866666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
553,0.2060800000000002,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
554,0.2146666666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
555,0.2146666666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
556,0.2146666666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
557,0.2232533333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
558,0.2232533333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
559,0.2232533333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
560,0.2404266666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
561,0.2404266666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
562,0.2361333333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
563,0.2318400000000003,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
564,0.2361333333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
565,0.2404266666666669,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
566,0.2447200000000003,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
567,0.2490133333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
568,0.253306666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
569,0.2490133333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
570,0.253306666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
571,0.2576000000000003,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
572,0.2618933333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
573,0.2618933333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
574,0.2618933333333336,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
575,0.2704800000000003,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
576,0.279066666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
577,0.279066666666667,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
578,0.2833600000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
579,0.2833600000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
580,0.2919466666666671,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
581,0.2919466666666671,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
582,0.2962400000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
583,0.2962400000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
584,0.2962400000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
585,0.3005333333333337,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
586,0.3005333333333337,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
587,0.3005333333333337,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
588,0.3091200000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
589,0.3091200000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
590,0.3134133333333337,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
591,0.3134133333333337,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
592,0.3177066666666671,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
593,0.3262933333333337,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
594,0.3220000000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
595,0.3220000000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
596,0.3220000000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
597,0.3220000000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
598,0.3220000000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
599,0.3262933333333337,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
600,0.3348800000000004,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
601,0.3434666666666671,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
602,0.3434666666666671,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
603,0.3434666666666671,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
604,0.3391733333333338,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
605,0.3391733333333338,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
606,0.3434666666666671,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
607,0.3477600000000005,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
608,0.3477600000000005,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
609,0.3520533333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
610,0.3520533333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
611,0.3606400000000005,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
612,0.3606400000000005,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
613,0.3778133333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
614,0.3778133333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
615,0.3735200000000006,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
616,0.3821066666666672,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
617,0.3778133333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
618,0.3906933333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
619,0.3906933333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
620,0.3864000000000006,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
621,0.3906933333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
622,0.3992800000000006,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
623,0.3992800000000006,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
624,0.4078666666666672,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
625,0.4121600000000006,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
626,0.4078666666666672,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
627,0.4078666666666672,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
628,0.4164533333333339,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
629,0.4250400000000006,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
630,0.4207466666666673,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
631,0.4250400000000006,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
632,0.442213333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
633,0.4379200000000006,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
634,0.442213333333334,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs.csv_pif"
