Source_File,State,Matched_Buildings,Tolerance
com_13990.parquet,VT,"[325591, 325683]",35.0
com_13991.parquet,VT,"[325546, 325570, 326016]",20.0
com_13993.parquet,VT,[325995],15.0
com_13995.parquet,VT,[325964],15.0
com_13996.parquet,VT,[326031],20.0
com_13997.parquet,VT,[325878],20.0
com_14002.parquet,VT,[325846],30.0
com_14004.parquet,VT,"[325817, 325842]",20.0
com_14007.parquet,VT,"[325672, 325691]",20.0
com_14010.parquet,VT,"[325556, 325752]",20.0
com_14012.parquet,VT,"[325532, 325587, 325717, 325749, 325938]",15.0
com_14013.parquet,VT,"[325537, 325689, 325890, 325902, 325937]",20.0
com_14014.parquet,VT,"[325620, 325685, 325871, 325907]",30.0
com_14018.parquet,VT,[325617],25.0
com_14026.parquet,VT,[325728],10.0
com_14027.parquet,VT,[326005],10.0
com_14030.parquet,VT,[325799],15.0
com_14031.parquet,VT,"[325890, 325937]",20.0
com_14032.parquet,VT,"[325624, 325659, 326003, 326012]",25.0
com_14033.parquet,VT,"[325587, 325727]",15.0
com_14034.parquet,VT,[325964],45.0
com_14037.parquet,VT,"[325785, 325905]",10.0
com_14039.parquet,VT,"[325728, 325964]",20.0
com_14041.parquet,VT,[325817],20.0
com_14045.parquet,VT,[325842],20.0
com_14046.parquet,VT,"[325549, 325964]",20.0
com_14048.parquet,VT,[325842],20.0
com_14052.parquet,VT,[325716],15.0
com_14056.parquet,VT,[326000],40.0
com_14059.parquet,VT,"[325620, 325648, 325685, 325767, 325901]",25.0
com_14065.parquet,VT,[326033],20.0
com_14067.parquet,VT,"[325759, 326027]",20.0
com_14069.parquet,VT,[325559],15.0
com_14070.parquet,VT,[325984],10.0
com_14071.parquet,VT,[325909],25.0
com_14074.parquet,VT,"[325525, 325681, 325730, 325801, 325866, 326030]",15.0
com_14075.parquet,VT,[325846],40.0
com_14087.parquet,VT,[325714],10.0
com_14090.parquet,VT,"[325556, 325663, 325752]",20.0
com_14092.parquet,VT,"[325600, 325801, 326052]",25.0
com_14093.parquet,VT,"[325671, 325925, 326045]",35.0
com_14094.parquet,VT,"[325720, 325750]",30.0
com_14097.parquet,VT,[325659],15.0
com_14099.parquet,VT,[325704],30.0
com_14101.parquet,VT,"[325532, 325534, 325566, 325717, 325727]",15.0
com_14102.parquet,VT,[325665],30.0
com_14106.parquet,VT,[325863],15.0
com_14108.parquet,VT,"[325692, 325697]",15.0
com_14111.parquet,VT,"[325671, 325925]",20.0
com_14113.parquet,VT,[],
com_14115.parquet,VT,[325558],15.0
com_14117.parquet,VT,[326000],30.0
com_14121.parquet,VT,[325859],15.0
com_14123.parquet,VT,[325676],45.0
com_14124.parquet,VT,"[325662, 325853]",15.0
com_14125.parquet,VT,[325671],25.0
com_14127.parquet,VT,"[325624, 325659, 326003, 326012]",25.0
com_14128.parquet,VT,[325915],10.0
com_14129.parquet,VT,"[325598, 325768]",15.0
com_14131.parquet,VT,[325917],25.0
com_14136.parquet,VT,"[325683, 326031]",25.0
com_14137.parquet,VT,"[325559, 325573, 325657, 325793, 325960]",20.0
com_14141.parquet,VT,[326005],10.0
com_14142.parquet,VT,"[325828, 326020]",25.0
com_14153.parquet,VT,[325803],15.0
com_14155.parquet,VT,"[325681, 325866]",20.0
com_14158.parquet,VT,"[325559, 325573, 325657, 325696, 325793, 325839, 325960, 325962, 326016]",25.0
com_14160.parquet,VT,"[325692, 326005]",15.0
com_14162.parquet,VT,"[325567, 325570, 325618]",35.0
com_14164.parquet,VT,[325935],20.0
com_14165.parquet,VT,"[325591, 325683]",35.0
com_14166.parquet,VT,"[325639, 325662, 325853]",20.0
com_14167.parquet,VT,"[325828, 325671, 325799, 325925, 326020]",30.0
com_14176.parquet,VT,"[325715, 325921]",10.0
com_14177.parquet,VT,[],
com_14178.parquet,VT,"[325823, 325863]",15.0
com_14183.parquet,VT,"[325620, 325685, 325767, 325901]",25.0
com_14185.parquet,VT,[325573],10.0
com_14187.parquet,VT,"[325546, 325649, 325660, 326016]",20.0
com_14192.parquet,VT,[325796],40.0
com_14194.parquet,VT,"[325659, 326003, 326012]",20.0
com_14195.parquet,VT,[326033],30.0
com_14196.parquet,VT,[325867],20.0
com_14198.parquet,VT,"[325537, 325571, 325908]",15.0
com_14199.parquet,VT,[325581],25.0
com_14203.parquet,VT,"[325683, 325917]",25.0
com_14204.parquet,VT,[325869],10.0
com_14205.parquet,VT,"[325750, 325871]",25.0
com_14206.parquet,VT,"[325570, 325679, 326016]",15.0
com_14207.parquet,VT,[325937],10.0
com_14212.parquet,VT,[325788],20.0
com_14217.parquet,VT,[326046],35.0
com_14219.parquet,VT,"[325607, 325665]",40.0
com_14221.parquet,VT,[325907],35.0
com_14231.parquet,VT,[325649],20.0
com_14233.parquet,VT,"[325559, 325657, 325960]",15.0
com_14237.parquet,VT,"[325546, 325559, 325573, 325660, 325682, 326016]",20.0
com_14242.parquet,VT,"[325600, 325608, 325681, 325801, 325866]",25.0
com_14244.parquet,VT,[325895],30.0
com_14247.parquet,VT,"[325671, 325925, 326045]",25.0
com_14248.parquet,VT,"[325611, 325939]",40.0
com_14250.parquet,VT,"[325716, 325824]",15.0
com_14255.parquet,VT,"[325905, 325941, 326015]",10.0
com_14256.parquet,VT,[325939],20.0
com_14257.parquet,VT,[],
com_14259.parquet,VT,[325964],20.0
com_14262.parquet,VT,[325523],25.0
com_14264.parquet,VT,"[325796, 325851]",45.0
com_14266.parquet,VT,"[325617, 325863, 325944]",35.0
com_14268.parquet,VT,[325659],20.0
com_14272.parquet,VT,[],
com_14277.parquet,VT,[326000],45.0
com_14278.parquet,VT,[325871],35.0
com_14280.parquet,VT,[325676],35.0
com_14282.parquet,VT,"[325696, 325824]",30.0
com_14287.parquet,VT,"[325823, 325863, 325915]",20.0
com_14289.parquet,VT,[325842],20.0
com_14291.parquet,VT,"[325663, 325728]",15.0
com_14294.parquet,VT,"[325725, 325989]",35.0
