case,topology,donor, S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva,season,design
NC_GSO_urban__NC,NC_GSO_urban,NC,4817.43,16.3017,4623.754688300909,1352.2294137147608,4883.76,16.524,4682.064046070687,1389.024120054143,4772.34,16.2662,4581.3065524092535,1336.7345841460235,13887.12528678085,4077.988117914928,14473.50115972647,14473.53,17.0,69,900.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4565.63,16.3627,4380.710925842761,1286.215021332692,4578.21,16.4117,4391.676782563854,1293.515303964199,4534.95,16.2779,4353.159630271572,1271.1304952182802,13125.547338678189,3850.8608205151695,13678.783644712745,13678.79,17.0,70,1800.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4592.99,16.7324,4398.522083055618,1322.3315109956604,4571.81,16.7835,4377.063205961624,1320.138010632584,4546.22,16.5121,4358.732676780002,1292.1167674673377,13134.317965797243,3934.586289095582,13710.991127303789,13711.02,17.0,71,2700.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4871.89,17.1539,4655.168741132423,1436.912023640827,4868.43,17.1376,4652.270962464257,1434.5680732234011,4861.71,16.9827,4649.705371458018,1420.0225641638428,13957.145075054696,4291.502661028071,14602.016769464915,14602.03,18.0,72,0.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4651.17,16.5723,4457.963097175001,1326.63008903231,4571.71,16.403,4385.63769927919,1291.0128948856905,4563.91,16.2478,4381.630165374493,1276.946193846979,13225.230961828684,3894.58917776498,13786.753020826774,13786.79,18.0,73,900.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4530.99,16.6175,4341.754431543611,1295.7773096760927,4417.42,16.4187,4237.285448070595,1248.6038154551586,4452.05,16.2821,4273.49131600291,1248.20718414361,12852.531195617115,3792.588309274861,13400.42104629401,13400.46,18.0,74,1800.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4529.29,16.2075,4349.283141343747,1264.20095733355,4488.0,16.2452,4308.808943102014,1255.5116454434435,4482.9,16.0555,4308.041108748894,1239.82830074555,12966.133193194655,3759.540903522544,13500.176213254526,13500.19,18.0,75,2700.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4446.39,15.8952,4276.378976141022,1217.771277588314,4419.41,15.8521,4251.339867853942,1207.1843587851938,4494.24,15.7426,4325.662343604781,1219.3598594014754,12853.381187599743,3644.315495774983,13360.03156382831,13360.04,19.0,76,0.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4283.36,15.8239,4121.039213892229,1167.993444828573,4258.26,15.8024,4097.325823018709,1159.611714163004,4277.37,15.4667,4122.4676459236525,1140.681649371419,12340.83268283459,3468.286808362996,12818.93773644225,12818.989999999998,19.0,77,900.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4361.7,15.5623,4201.797044885588,1170.183098318695,4313.47,15.692,4152.704902600702,1166.6470900902727,4354.09,15.5212,4195.3028968249,1165.132323812452,12549.80484431119,3501.96251222142,13029.249520494292,13029.26,19.0,78,1800.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4175.09,14.6636,4039.102183135175,1056.8964293121007,4186.62,14.8534,4046.723639697156,1073.2263546504084,4208.57,14.7269,4070.31219821848,1069.8691760836198,12156.13802105081,3199.991960046129,12570.268101007114,12570.28,19.0,79,2700.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4071.92,14.9174,3934.687935529623,1048.2191261361509,4038.51,14.9481,3901.8463166481433,1041.7093363118722,4093.33,14.8583,3956.4611823410014,1049.6501329151693,11792.995434518769,3139.578595363193,12203.75741626501,12203.76,20.0,80,0.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4098.61,14.9874,3959.1864368912175,1059.927681512571,4075.59,14.8379,3939.686210915448,1043.698427527168,4216.22,15.1007,4070.631596654523,1098.3940516580783,11969.504244461188,3202.0201606978176,12390.398095609748,12390.42,20.0,81,900.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4085.55,14.3216,3958.581508282771,1010.619238280026,4132.97,14.2452,4005.887487659837,1017.0085826139132,4184.65,14.5908,4049.693501134685,1054.171793099919,12014.162497077294,3081.7996139938577,12403.128208923392,12403.17,20.0,82,1800.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3890.45,14.3168,3769.625328661462,962.0426622629404,3972.43,14.3637,3848.253925034144,985.4652877495512,4040.86,14.6683,3909.1602958254784,1023.237666010034,11527.039549521083,2970.7456160225256,11903.695656868094,11903.74,20.0,83,2700.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3935.8,14.3258,3813.413979876232,973.8559739943684,4025.62,14.5069,3897.273092515119,1008.4040989393302,4027.39,14.6714,3896.0741264087815,1020.037555008662,11606.761198800132,3002.2976279423606,11988.773772689206,11988.81,21.0,84,0.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3688.74,13.4472,3587.611847582509,857.8135104354634,3774.13,13.6639,3667.315139996516,891.5474865941443,3800.28,13.7859,3690.805149882199,905.5856801004776,10945.732137461224,2654.9466771300854,11263.116526230897,11263.15,21.0,85,900.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3226.53,12.8593,3145.607123216309,718.0888992811498,3319.37,13.0902,3233.115241077207,751.786562006978,3248.2,12.6766,3169.0226866550133,712.8102492710375,9547.74505094853,2182.6857105591653,9794.056997434276,9794.1,21.0,86,1800.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3227.4,12.5357,3150.461875426444,700.500343671932,3267.78,12.6204,3188.827268064093,713.979539518394,3223.25,12.422,3147.7929242320392,693.3543600892017,9487.082067722577,2107.8342432795275,9718.420208904585,9718.43,21.0,87,2700.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3014.57,11.549,2953.536547233755,603.5347123857167,3057.43,11.6886,2994.028500072413,619.4122582369005,2942.42,11.1955,2886.4269463006085,571.2923420366716,8833.991993606776,1794.2393126592888,9014.361278216038,9014.42,22.0,88,0.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2767.35,10.7942,2718.3851016918707,518.2745039066422,2782.59,10.8358,2732.9763588629426,523.1131139593558,2700.74,10.438,2656.046884242514,489.2969408300358,8107.408344797328,1530.6845586960335,8250.640295608568,8250.68,22.0,89,900.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2824.97,12.0575,2762.6467984864616,590.1170796651307,2818.31,11.9152,2757.5873881618822,581.8788986984563,2725.66,11.5769,2670.2098237978325,546.9935397182919,8190.444010446176,1718.989518081879,8368.88869871795,8368.939999999999,22.0,90,1800.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2711.84,11.6145,2656.3132614814795,545.963407636102,2730.58,11.6072,2674.739567098912,549.3954719466869,2688.11,11.3694,2635.3601363627054,529.917280120535,7966.412964943098,1625.276159703324,8130.514013475007,8130.530000000001,22.0,91,2700.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2555.35,11.0656,2507.8411270388697,490.4554047336112,2576.61,10.9896,2529.3596152045243,491.181258877434,2510.73,10.6893,2467.162438897145,465.6980062176472,7504.363181140539,1447.3346698286923,7642.659510991307,7642.69,23.0,92,0.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2514.26,10.5011,2472.1496868677805,458.2349542751353,2539.17,10.6767,2495.21244452206,470.42443134072766,2454.49,10.4648,2413.663681092529,445.81251067557713,7381.025812482369,1374.47189629144,7507.91016450157,7507.92,23.0,93,900.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2511.07,11.161,2463.5784826772046,486.05926036840657,2575.37,11.0746,2527.4112414069405,494.6949097270242,2496.72,10.8175,2452.353217053939,468.58772626392494,7443.342941138084,1449.3418963593556,7583.135635865461,7583.16,23.0,94,1800.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2423.59,11.4418,2375.4253011381,480.7734672514397,2449.06,11.6116,2398.9388106963474,492.9375884782926,2349.88,11.2297,2304.889995780334,457.6222478767076,7079.254107614781,1431.33330360644,7222.503288070811,7222.53,23.0,95,2700.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2371.06,11.2319,2325.6467591726173,461.83619947975217,2413.79,11.3101,2366.914445050331,473.3900864108624,2328.97,11.1133,2285.2970326699374,448.90837970567935,6977.8582368928855,1384.134665596294,7113.812926038979,7113.82,24.0,96,0.0,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,,,,,,,,,,,,,,,,,,0,,uhs0_1247_circuit_1_fire_baseline,uhs0_1247,circuit_1,fire_baseline,summary,3503.0,324.0,3.0,3.0,1000.0,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2178.8,9.12297,2151.2388804774127,345.4572609199114,2225.71,9.04919,2198.008086268324,350.06493226123274,2187.71,8.47025,2163.8475048767123,322.24062397349314,6513.094471622449,1017.7628171546372,6592.134764115602,6592.22,0.0,1,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2264.77,9.27069,2235.1881555884306,364.8521097885964,2286.82,9.15179,2257.7097952846743,363.71993714345126,2277.62,8.86712,2250.398992337131,351.08010437509074,6743.296943210235,1079.6521513071384,6829.180216697362,6829.21,0.0,2,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2217.42,8.99329,2190.1604889595505,346.6244206637247,2236.18,8.87622,2209.399489459104,345.0433137706776,2221.07,8.60095,2196.091628051706,332.1648778862829,6595.65160647036,1023.8326123206851,6674.642562114202,6674.67,0.0,3,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2037.7,8.63849,2014.583727043577,306.0615897678296,2051.03,8.43152,2028.862096396078,300.7368529251315,2015.86,8.20066,1995.2470007131944,287.5429459141744,6038.692824152849,894.3413886071355,6104.560389073964,6104.59,1.0,4,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2082.0,9.62704,2052.6796581271083,348.1813049420907,2098.84,9.50989,2069.995846456576,346.7658305723412,2054.76,9.34574,2027.4859200516355,333.6757431884664,6150.161424635318,1028.6228787028983,6235.587428275171,6235.6,1.0,5,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2028.22,9.78239,1998.730018393652,344.6080120544401,2003.87,9.61321,1975.7307777546964,334.6384178973209,1994.17,9.40671,1967.3544508056991,325.9301363712889,5941.815246954047,1005.17656632305,6026.23832572365,6026.26,1.0,6,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2016.88,8.75671,1993.3706180141128,307.04806405192085,2026.15,8.38242,2004.5048601727776,295.3711022488698,2009.82,8.26242,1988.9585883165728,288.82549465333807,5986.834066503464,891.2446609541288,6052.809197845711,6052.85,1.0,7,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1995.1,8.52043,1973.0802727796813,295.5981176659551,2012.73,8.23372,1991.9830182838955,288.245915441281,1991.49,7.93528,1972.4207736649,274.9340133835,5937.484064728476,858.7780464907361,5999.268018020118,5999.32,2.0,8,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1856.89,7.73796,1839.981554742931,250.0167000537894,1865.84,7.49364,1849.90450251494,243.33564715214345,1815.43,7.279,1800.799354459208,230.0168904217689,5490.685411717079,723.3692376277018,5538.130491816604,5538.16,2.0,9,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1805.88,7.84335,1788.9857659152003,246.439655398241,1793.19,7.56341,1777.5888868652269,236.02568799442875,1802.66,7.53278,1787.1030849630367,236.3168197898696,5353.677737743465,718.7821631825393,5401.713905578428,5401.7300000000005,2.0,10,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1824.22,8.63711,1803.532106301556,273.9535543472168,1819.4,8.5239,1799.3031278089106,269.6750160045818,1809.65,8.20768,1791.1139429828493,258.3485354176236,5393.949177093316,801.9771057694222,5453.242613642268,5453.27,2.0,11,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1833.18,9.19137,1809.6425838060609,292.8184271450907,1855.55,9.12479,1832.0685427189003,294.26290503535216,1856.73,8.87768,1834.486484877765,286.5407993651547,5476.197611402726,873.6221315455975,5545.444608672888,5545.46,3.0,12,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1730.48,7.45936,1715.8352842133304,224.6559766588909,1754.74,7.65389,1739.106507260348,233.7114117982111,1741.12,7.03854,1727.998835590798,213.3515376013152,5182.940627064477,671.7189260584172,5226.287387744821,5226.34,3.0,13,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1863.72,7.50785,1847.7422704611167,243.5174333619608,1849.85,7.42111,1834.3549936993013,238.9283984595276,1828.42,6.83442,1815.427610711839,217.582827137401,5497.524874872257,700.0286589588893,5541.9148200963,5541.99,3.0,14,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1899.62,7.79732,1882.0564695820603,257.719983129581,1912.52,7.72478,1895.1641850961232,257.070927817495,1901.45,7.26618,1886.1799727379707,240.4936858676089,5663.400627416155,755.2845968146848,5713.541939007993,5713.59,3.0,15,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1734.88,6.86126,1722.455386905508,207.2584244854645,1728.01,6.72872,1716.1075406693371,202.4684394117737,1732.47,6.38136,1721.7358422929217,192.5564599380767,5160.298769867766,602.283323835315,5195.327573548072,5195.360000000001,4.0,16,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1780.85,7.49218,1765.646290480261,232.2065877904682,1788.01,7.40805,1773.085582343277,230.53693367094337,1779.6,6.89215,1766.7402408862472,213.55346223651904,5305.472113709786,676.2969836979306,5348.402748439117,5348.459999999999,4.0,17,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1794.61,8.70956,1773.915696438586,271.7501684062144,1804.8,8.69179,1784.0728665442532,272.73988864955385,1810.96,8.30958,1791.9478872821164,261.722927664276,5349.936450264956,806.2129847200442,5410.341892949539,5410.37,4.0,18,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1888.5,9.50187,1862.5901846012623,311.7531944135208,1891.49,9.63879,1864.7876587576973,316.7039751013318,1844.15,8.78167,1822.531534712815,281.5457822048689,5549.909378071775,910.0029517197216,5624.019868114589,5624.139999999999,4.0,19,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1859.22,8.3347,1839.583255369686,269.5040908102667,1886.88,8.66551,1865.340814373126,284.28819995526254,1855.32,7.80336,1838.1395141449143,251.9036104129875,5543.063583887726,805.6959011785168,5601.312326606873,5601.42,5.0,20,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1891.67,8.14273,1872.598752832572,267.9352529808217,1877.09,8.04636,1858.6103020062665,262.7443879061447,1876.75,7.62062,1860.174316389548,248.881648870861,5591.383371228386,779.5612897578274,5645.46577427746,5645.51,5.0,21,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,1919.51,8.33228,1899.248233783906,278.1632372703364,1928.62,8.4739,1907.565433865535,284.19926094448857,1897.4,7.83461,1879.689060439337,258.6422163234043,5686.502728088778,821.0047145382291,5745.46447363963,5745.530000000001,5.0,22,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2249.86,9.97631,2215.8409173595423,389.7679419285566,2230.21,9.72191,2198.181879266758,376.6073150687099,2211.0,9.28158,2182.05274641155,356.6045595303179,6596.07554303785,1122.9798165275845,6690.98619321475,6691.07,5.0,23,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2470.96,11.9066,2417.7978530309524,509.8008076483558,2413.51,11.5814,2364.372080782096,484.5360499675365,2425.28,11.533,2376.312904154051,484.8918023136098,7158.4828379671,1479.228659929502,7309.719144387584,7309.75,6.0,24,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2462.62,12.3398,2405.7269743993124,526.2841333799913,2437.57,12.0532,2383.831648551962,509.01294311837694,2476.8,12.106,2421.719138781463,519.4368612830355,7211.277761732738,1554.7339377814037,7376.972588680969,7376.990000000001,6.0,25,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2757.84,12.3921,2693.587504394579,591.8342857332485,2775.31,12.4124,2710.4392997770733,596.5437103213537,2788.56,12.3633,2723.8922440959022,597.0577159322125,8127.919048267554,1785.4357119868146,8321.709484044033,8321.71,6.0,26,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2628.33,11.7272,2573.467372810156,534.2136931805396,2629.21,11.5223,2576.2236221623134,525.1828945356941,2646.04,11.5963,2592.0296469952323,531.892837607135,7741.720641967702,1591.2894253233685,7903.571378396908,7903.58,6.0,27,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2424.28,10.7963,2381.3686663702697,454.1109921923088,2432.69,10.7644,2389.8831414519627,454.3558146471741,2450.53,10.7659,2407.397236615757,457.75083400778055,7178.64904443799,1366.2176408472633,7307.499760203398,7307.5,7.0,28,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2670.48,11.1338,2620.218683467602,515.6718735856209,2665.83,10.9936,2616.9079964773664,508.37203588790834,2713.38,11.0528,2663.0493236684893,520.1916224900224,7900.176003613458,1544.2355319635517,8049.68597314508,8049.69,7.0,29,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2775.5,11.9721,2715.129340975964,575.7368424648774,2763.25,11.6948,2705.8882762405,560.1064175709981,2793.53,11.8155,2734.340774181865,572.0055869889038,8155.358391398329,1707.8488470247794,8332.263688604377,8332.28,7.0,30,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,NC
