geography,urbanicity,feeder_id,load_count,smart_ds_relpath,feeder_path
AUS,P5U,p5uhs17_1247,885,AUS/P5U/base_timeseries/opendss/p5uhs17_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs17_1247/p5uhs17_1247--p5udt8754
AUS,P5U,p5uhs18_1247,2157,AUS/P5U/base_timeseries/opendss/p5uhs18_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs18_1247/p5uhs18_1247--p5udt13853
AUS,P5U,p5uhs18_1247,3074,AUS/P5U/base_timeseries/opendss/p5uhs18_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs18_1247/p5uhs18_1247--p5udt29300
AUS,P5U,p5uhs18_1247,2733,AUS/P5U/base_timeseries/opendss/p5uhs18_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs18_1247/p5uhs18_1247--p5udt9682
AUS,P5U,p5uhs19_1247,1356,AUS/P5U/base_timeseries/opendss/p5uhs19_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs19_1247/p5uhs19_1247--p5udt17094
AUS,P5U,p5uhs19_1247,914,AUS/P5U/base_timeseries/opendss/p5uhs19_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs19_1247/p5uhs19_1247--p5udt22111
AUS,P5U,p5uhs19_1247,2906,AUS/P5U/base_timeseries/opendss/p5uhs19_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs19_1247/p5uhs19_1247--p5udt30268
AUS,P5U,p5uhs19_1247,2079,AUS/P5U/base_timeseries/opendss/p5uhs19_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs19_1247/p5uhs19_1247--p5udt8885
AUS,P5U,p5uhs1_1247,393,AUS/P5U/base_timeseries/opendss/p5uhs1_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs1_1247/p5uhs1_1247--p5udt4629
AUS,P5U,p5uhs1_1247,272,AUS/P5U/base_timeseries/opendss/p5uhs1_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs1_1247/p5uhs1_1247--p5udt4788
AUS,P5U,p5uhs1_1247,621,AUS/P5U/base_timeseries/opendss/p5uhs1_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs1_1247/p5uhs1_1247--p5udt6125
AUS,P5U,p5uhs1_1247,181,AUS/P5U/base_timeseries/opendss/p5uhs1_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs1_1247/p5uhs1_1247--p5udt6240
AUS,P5U,p5uhs20_1247,832,AUS/P5U/base_timeseries/opendss/p5uhs20_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs20_1247/p5uhs20_1247--p5udt22271
AUS,P5U,p5uhs20_1247,1832,AUS/P5U/base_timeseries/opendss/p5uhs20_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs20_1247/p5uhs20_1247--p5udt30630
AUS,P5U,p5uhs21_1247,1807,AUS/P5U/base_timeseries/opendss/p5uhs21_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs21_1247/p5uhs21_1247--p5udt24017
AUS,P5U,p5uhs21_1247,1801,AUS/P5U/base_timeseries/opendss/p5uhs21_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs21_1247/p5uhs21_1247--p5udt26112
AUS,P5U,p5uhs21_1247,1014,AUS/P5U/base_timeseries/opendss/p5uhs21_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs21_1247/p5uhs21_1247--p5udt27230
AUS,P5U,p5uhs21_1247,1963,AUS/P5U/base_timeseries/opendss/p5uhs21_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs21_1247/p5uhs21_1247--p5udt30121
AUS,P5U,p5uhs22_1247,1603,AUS/P5U/base_timeseries/opendss/p5uhs22_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs22_1247/p5uhs22_1247--p5udt12342
AUS,P5U,p5uhs22_1247,1964,AUS/P5U/base_timeseries/opendss/p5uhs22_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs22_1247/p5uhs22_1247--p5udt12343
AUS,P5U,p5uhs22_1247,1721,AUS/P5U/base_timeseries/opendss/p5uhs22_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs22_1247/p5uhs22_1247--p5udt18713
AUS,P5U,p5uhs22_1247,1525,AUS/P5U/base_timeseries/opendss/p5uhs22_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs22_1247/p5uhs22_1247--p5udt24944
AUS,P5U,p5uhs23_1247,293,AUS/P5U/base_timeseries/opendss/p5uhs23_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs23_1247/p5uhs23_1247--p5udt18043
AUS,P5U,p5uhs23_1247,1367,AUS/P5U/base_timeseries/opendss/p5uhs23_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs23_1247/p5uhs23_1247--p5udt23560
AUS,P5U,p5uhs23_1247,3,AUS/P5U/base_timeseries/opendss/p5uhs23_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs23_1247/p5uhs23_1247--p5udt27071
AUS,P5U,p5uhs24_1247,586,AUS/P5U/base_timeseries/opendss/p5uhs24_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs24_1247/p5uhs24_1247--p5udt16214
AUS,P5U,p5uhs24_1247,1855,AUS/P5U/base_timeseries/opendss/p5uhs24_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs24_1247/p5uhs24_1247--p5udt18206
AUS,P5U,p5uhs24_1247,1821,AUS/P5U/base_timeseries/opendss/p5uhs24_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs24_1247/p5uhs24_1247--p5udt29597
AUS,P5U,p5uhs25_1247,81,AUS/P5U/base_timeseries/opendss/p5uhs25_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs25_1247/p5uhs25_1247--p5udt11223
AUS,P5U,p5uhs25_1247,575,AUS/P5U/base_timeseries/opendss/p5uhs25_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs25_1247/p5uhs25_1247--p5udt26874
AUS,P5U,p5uhs25_1247,1452,AUS/P5U/base_timeseries/opendss/p5uhs25_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs25_1247/p5uhs25_1247--p5udt31077
AUS,P5U,p5uhs25_1247,882,AUS/P5U/base_timeseries/opendss/p5uhs25_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs25_1247/p5uhs25_1247--p5udt33477
AUS,P5U,p5uhs26_1247,3548,AUS/P5U/base_timeseries/opendss/p5uhs26_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs26_1247/p5uhs26_1247--p5udt12371
AUS,P5U,p5uhs26_1247,3664,AUS/P5U/base_timeseries/opendss/p5uhs26_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs26_1247/p5uhs26_1247--p5udt22654
AUS,P5U,p5uhs27_1247,686,AUS/P5U/base_timeseries/opendss/p5uhs27_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs27_1247/p5uhs27_1247--p5udt16841
AUS,P5U,p5uhs27_1247,380,AUS/P5U/base_timeseries/opendss/p5uhs27_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs27_1247/p5uhs27_1247--p5udt21906
AUS,P5U,p5uhs27_1247,3027,AUS/P5U/base_timeseries/opendss/p5uhs27_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs27_1247/p5uhs27_1247--p5udt23432
AUS,P5U,p5uhs27_1247,19,AUS/P5U/base_timeseries/opendss/p5uhs27_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs27_1247/p5uhs27_1247--p5udt26583
AUS,P5U,p5uhs28_1247,2330,AUS/P5U/base_timeseries/opendss/p5uhs28_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs28_1247/p5uhs28_1247--p5udt12928
AUS,P5U,p5uhs28_1247,951,AUS/P5U/base_timeseries/opendss/p5uhs28_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs28_1247/p5uhs28_1247--p5udt30878
AUS,P5U,p5uhs28_1247,1760,AUS/P5U/base_timeseries/opendss/p5uhs28_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs28_1247/p5uhs28_1247--p5udt31165
AUS,P5U,p5uhs28_1247,2550,AUS/P5U/base_timeseries/opendss/p5uhs28_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs28_1247/p5uhs28_1247--p5udt9102
AUS,P5U,p5uhs29_1247,1186,AUS/P5U/base_timeseries/opendss/p5uhs29_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs29_1247/p5uhs29_1247--p5udt20500
AUS,P5U,p5uhs29_1247,2598,AUS/P5U/base_timeseries/opendss/p5uhs29_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs29_1247/p5uhs29_1247--p5udt31103
AUS,P5U,p5uhs2_1247,2112,AUS/P5U/base_timeseries/opendss/p5uhs2_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs2_1247/p5uhs2_1247--p5udt2335
AUS,P5U,p5uhs2_1247,3340,AUS/P5U/base_timeseries/opendss/p5uhs2_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs2_1247/p5uhs2_1247--p5udt6874
AUS,P5U,p5uhs30_1247,3410,AUS/P5U/base_timeseries/opendss/p5uhs30_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs30_1247/p5uhs30_1247--p5udt30417
AUS,P5U,p5uhs30_1247,1382,AUS/P5U/base_timeseries/opendss/p5uhs30_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs30_1247/p5uhs30_1247--p5udt32093
AUS,P5U,p5uhs3_1247,71,AUS/P5U/base_timeseries/opendss/p5uhs3_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs3_1247/p5uhs3_1247--p5udt2480
AUS,P5U,p5uhs3_1247,1633,AUS/P5U/base_timeseries/opendss/p5uhs3_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs3_1247/p5uhs3_1247--p5udt2481
AUS,P5U,p5uhs3_1247,379,AUS/P5U/base_timeseries/opendss/p5uhs3_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs3_1247/p5uhs3_1247--p5udt6002
AUS,P5U,p5uhs3_1247,184,AUS/P5U/base_timeseries/opendss/p5uhs3_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs3_1247/p5uhs3_1247--p5udt6366
AUS,P5U,p5uhs3_1247,102,AUS/P5U/base_timeseries/opendss/p5uhs3_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs3_1247/p5uhs3_1247--p5udt7358
AUS,P5U,p5uhs3_1247,107,AUS/P5U/base_timeseries/opendss/p5uhs3_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs3_1247/p5uhs3_1247--p5udt7453
AUS,P5U,p5uhs4_1247,2358,AUS/P5U/base_timeseries/opendss/p5uhs4_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs4_1247/p5uhs4_1247--p5udt2507
AUS,P5U,p5uhs4_1247,2255,AUS/P5U/base_timeseries/opendss/p5uhs4_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs4_1247/p5uhs4_1247--p5udt4324
AUS,P5U,p5uhs4_1247,288,AUS/P5U/base_timeseries/opendss/p5uhs4_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs4_1247/p5uhs4_1247--p5udt7236
AUS,P5U,p5uhs5_1247,3110,AUS/P5U/base_timeseries/opendss/p5uhs5_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs5_1247/p5uhs5_1247--p5udt2369
AUS,P5U,p5uhs5_1247,1891,AUS/P5U/base_timeseries/opendss/p5uhs5_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs5_1247/p5uhs5_1247--p5udt3577
AUS,P5U,p5uhs5_1247,2049,AUS/P5U/base_timeseries/opendss/p5uhs5_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs5_1247/p5uhs5_1247--p5udt4497
AUS,P5U,p5uhs5_1247,1290,AUS/P5U/base_timeseries/opendss/p5uhs5_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs5_1247/p5uhs5_1247--p5udt4880
AUS,P5U,p5uhs6_1247,2037,AUS/P5U/base_timeseries/opendss/p5uhs6_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs6_1247/p5uhs6_1247--p5udt3745
AUS,P5U,p5uhs6_1247,919,AUS/P5U/base_timeseries/opendss/p5uhs6_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs6_1247/p5uhs6_1247--p5udt7214
AUS,P5U,p5uhs6_1247,312,AUS/P5U/base_timeseries/opendss/p5uhs6_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs6_1247/p5uhs6_1247--p5udt8728
AUS,P5U,p5uhs7_1247,2611,AUS/P5U/base_timeseries/opendss/p5uhs7_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs7_1247/p5uhs7_1247--p5udt1899
AUS,P5U,p5uhs7_1247,3472,AUS/P5U/base_timeseries/opendss/p5uhs7_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs7_1247/p5uhs7_1247--p5udt2039
AUS,P5U,p5uhs7_1247,1915,AUS/P5U/base_timeseries/opendss/p5uhs7_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs7_1247/p5uhs7_1247--p5udt2290
AUS,P5U,p5uhs8_1247,1568,AUS/P5U/base_timeseries/opendss/p5uhs8_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs8_1247/p5uhs8_1247--p5udt24709
AUS,P5U,p5uhs8_1247,2125,AUS/P5U/base_timeseries/opendss/p5uhs8_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs8_1247/p5uhs8_1247--p5udt31669
AUS,P5U,p5uhs8_1247,1053,AUS/P5U/base_timeseries/opendss/p5uhs8_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs8_1247/p5uhs8_1247--p5udt8308
AUS,P5U,p5uhs9_1247,2157,AUS/P5U/base_timeseries/opendss/p5uhs9_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs9_1247/p5uhs9_1247--p5udt20856
AUS,P5U,p5uhs9_1247,1185,AUS/P5U/base_timeseries/opendss/p5uhs9_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs9_1247/p5uhs9_1247--p5udt22915
AUS,P5U,p5uhs9_1247,166,AUS/P5U/base_timeseries/opendss/p5uhs9_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs9_1247/p5uhs9_1247--p5udt24963
AUS,P5U,p5uhs0_1247,3882,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs0_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs0_1247/p5uhs0_1247--p5udt119
AUS,P5U,p5uhs0_1247,1521,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs0_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs0_1247/p5uhs0_1247--p5udt3610
AUS,P5U,p5uhs10_1247,2288,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs10_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs10_1247/p5uhs10_1247--p5udt14571
AUS,P5U,p5uhs11_1247,446,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt19826
AUS,P5U,p5uhs11_1247,1531,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt24796
AUS,P5U,p5uhs11_1247,639,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt27144
AUS,P5U,p5uhs11_1247,708,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt31727
AUS,P5U,p5uhs11_1247,47,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt9720
AUS,P5U,p5uhs12_1247,2514,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs12_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs12_1247/p5uhs12_1247--p5udt10697
AUS,P5U,p5uhs12_1247,765,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs12_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs12_1247/p5uhs12_1247--p5udt23739
AUS,P5U,p5uhs12_1247,1082,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs12_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs12_1247/p5uhs12_1247--p5udt26455
AUS,P5U,p5uhs13_1247,2772,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs13_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs13_1247/p5uhs13_1247--p5udt27754
AUS,P5U,p5uhs14_1247,2472,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs14_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs14_1247/p5uhs14_1247--p5udt12053
AUS,P5U,p5uhs14_1247,1284,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs14_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs14_1247/p5uhs14_1247--p5udt30754
AUS,P5U,p5uhs15_1247,1406,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs15_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs15_1247/p5uhs15_1247--p5udt17500
AUS,P5U,p5uhs15_1247,2564,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs15_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs15_1247/p5uhs15_1247--p5udt31571
AUS,P5U,p5uhs16_1247,3591,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs16_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs16_1247/p5uhs16_1247--p5udt385
AUS,P5U,p5uhs16_1247,2841,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs16_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs16_1247/p5uhs16_1247--p5udt746
AUS,P5U,p5uhs17_1247,684,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs17_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs17_1247/p5uhs17_1247--p5udt16311
AUS,P5U,p5uhs17_1247,4088,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs17_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs17_1247/p5uhs17_1247--p5udt20156
AUS,P5U,p5uhs17_1247,2389,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs17_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs17_1247/p5uhs17_1247--p5udt28507
AUS,P5U,p5uhs17_1247,885,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs17_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs17_1247/p5uhs17_1247--p5udt8754
AUS,P5U,p5uhs18_1247,2157,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs18_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs18_1247/p5uhs18_1247--p5udt13853
AUS,P5U,p5uhs18_1247,3074,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs18_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs18_1247/p5uhs18_1247--p5udt29300
AUS,P5U,p5uhs18_1247,2733,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs18_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs18_1247/p5uhs18_1247--p5udt9682
AUS,P5U,p5uhs19_1247,1356,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs19_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs19_1247/p5uhs19_1247--p5udt17094
AUS,P5U,p5uhs19_1247,914,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs19_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs19_1247/p5uhs19_1247--p5udt22111
AUS,P5U,p5uhs19_1247,2906,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs19_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs19_1247/p5uhs19_1247--p5udt30268
AUS,P5U,p5uhs19_1247,2079,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs19_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs19_1247/p5uhs19_1247--p5udt8885
AUS,P5U,p5uhs1_1247,393,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs1_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs1_1247/p5uhs1_1247--p5udt4629
AUS,P5U,p5uhs1_1247,272,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs1_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs1_1247/p5uhs1_1247--p5udt4788
AUS,P5U,p5uhs1_1247,621,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs1_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs1_1247/p5uhs1_1247--p5udt6125
AUS,P5U,p5uhs1_1247,181,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs1_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs1_1247/p5uhs1_1247--p5udt6240
AUS,P5U,p5uhs20_1247,832,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs20_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs20_1247/p5uhs20_1247--p5udt22271
AUS,P5U,p5uhs20_1247,1832,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs20_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs20_1247/p5uhs20_1247--p5udt30630
AUS,P5U,p5uhs21_1247,1807,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs21_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs21_1247/p5uhs21_1247--p5udt24017
AUS,P5U,p5uhs21_1247,1801,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs21_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs21_1247/p5uhs21_1247--p5udt26112
AUS,P5U,p5uhs21_1247,1014,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs21_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs21_1247/p5uhs21_1247--p5udt27230
AUS,P5U,p5uhs21_1247,1963,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs21_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs21_1247/p5uhs21_1247--p5udt30121
AUS,P5U,p5uhs22_1247,1603,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs22_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs22_1247/p5uhs22_1247--p5udt12342
AUS,P5U,p5uhs22_1247,1964,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs22_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs22_1247/p5uhs22_1247--p5udt12343
AUS,P5U,p5uhs22_1247,1721,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs22_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs22_1247/p5uhs22_1247--p5udt18713
AUS,P5U,p5uhs22_1247,1525,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs22_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs22_1247/p5uhs22_1247--p5udt24944
AUS,P5U,p5uhs23_1247,293,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs23_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs23_1247/p5uhs23_1247--p5udt18043
AUS,P5U,p5uhs23_1247,1367,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs23_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs23_1247/p5uhs23_1247--p5udt23560
AUS,P5U,p5uhs23_1247,3,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs23_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs23_1247/p5uhs23_1247--p5udt27071
AUS,P5U,p5uhs24_1247,586,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs24_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs24_1247/p5uhs24_1247--p5udt16214
AUS,P5U,p5uhs24_1247,1855,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs24_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs24_1247/p5uhs24_1247--p5udt18206
AUS,P5U,p5uhs24_1247,1821,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs24_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs24_1247/p5uhs24_1247--p5udt29597
AUS,P5U,p5uhs25_1247,81,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs25_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs25_1247/p5uhs25_1247--p5udt11223
AUS,P5U,p5uhs25_1247,575,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs25_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs25_1247/p5uhs25_1247--p5udt26874
AUS,P5U,p5uhs25_1247,1452,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs25_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs25_1247/p5uhs25_1247--p5udt31077
AUS,P5U,p5uhs25_1247,882,AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs25_1247,D:/lvg/AUS/P5U/solar_high_batteries_high_timeseries/opendss/p5uhs25_1247/p5uhs25_1247--p5udt33477
