Source_File,State,Matched_Buildings,Tolerance
com_13576.parquet,WA,"[334082, 334741, 335344, 336372, 337662, 337980, 338594, 338749, 339357]",25
com_13577.parquet,WA,[339462],25
com_13578.parquet,WA,[338708],20
com_13580.parquet,WA,"[334905, 335072, 336753, 336811, 337423, 338005, 339608]",20
com_13581.parquet,WA,[334520],20
com_13584.parquet,WA,[339437],10
com_13585.parquet,WA,"[334315, 336530, 336933, 337143, 337191, 337301, 338244]",15
com_13587.parquet,WA,"[333648, 337628]",20
com_13592.parquet,WA,"[334544, 335056, 335556, 335885, 336483, 336586, 336609, 336987, 337378, 337487, 337663, 338041, 339158, 339258]",30
com_13596.parquet,WA,[335676],15
com_13597.parquet,WA,"[333513, 333633, 333687, 333918, 334507, 335482, 336074, 336120, 336617, 336625, 336682, 337199, 337320, 337541, 337742, 338413, 338459, 339367, 340145]",20
com_13601.parquet,WA,"[334273, 334840, 334915, 335272, 336717, 337266, 338474, 338944, 339029, 339378, 339431]",20
com_13604.parquet,WA,"[336258, 340087]",15
com_13609.parquet,WA,"[334895, 337985, 338376, 338455, 338799]",35
com_13611.parquet,WA,"[333648, 337628, 339070]",20
com_13613.parquet,WA,"[338973, 333596, 333729, 333821, 333830, 333863, 334048, 334136, 334788, 334955, 335541, 335918, 336794, 336940, 337700, 338048, 338080, 338181, 338412, 338512, 338661, 338775, 339834, 340347]",20
com_13616.parquet,WA,[337310],30
com_13618.parquet,WA,"[333976, 338976, 339486]",25
com_13623.parquet,WA,"[335039, 339972, 340279]",25
com_13625.parquet,WA,"[334819, 334929, 337677, 338716, 339130]",25
com_13628.parquet,WA,[333687],15
com_13636.parquet,WA,[334988],30
com_13637.parquet,WA,[337442],35
com_13638.parquet,WA,[340221],25
com_13641.parquet,WA,"[335310, 336108]",15
com_13645.parquet,WA,[339867],25
com_13647.parquet,WA,"[334860, 333491, 336031, 338317]",20
com_13649.parquet,WA,"[333927, 334296, 335230, 336074, 337341, 338270]",20
com_13650.parquet,WA,"[334112, 334279, 338495, 338700]",30
com_13652.parquet,WA,[334315],15
com_13653.parquet,WA,[340069],20
com_13655.parquet,WA,[337547],35
com_13657.parquet,WA,"[335375, 335928, 338888, 340143]",25
com_13661.parquet,WA,"[340013, 340030]",25
com_13663.parquet,WA,"[335441, 335845, 338605, 338877, 339522, 339827, 339853]",10
com_13666.parquet,WA,"[334212, 334644, 336199, 337589, 337937, 337943, 340350]",40
com_13676.parquet,WA,[336483],20
com_13680.parquet,WA,"[334346, 335510]",15
com_13682.parquet,WA,[336663],20
com_13683.parquet,WA,"[333868, 333964, 334352, 336385, 336467, 336923, 337342, 338256, 339202, 339437]",15
com_13685.parquet,WA,"[334346, 337184, 338870, 340003]",15
com_13686.parquet,WA,"[335393, 338204]",35
com_13687.parquet,WA,[340304],30
com_13689.parquet,WA,[335651],20
com_13694.parquet,WA,"[334448, 334880, 334986, 335747, 336209, 337796, 339164, 339377, 339658, 339908, 340099]",25
com_13697.parquet,WA,[336206],15
com_13705.parquet,WA,"[334058, 339116]",15
com_13712.parquet,WA,"[333591, 333976, 334862, 337007, 337372, 338976, 339729]",20
com_13714.parquet,WA,[335912],20
com_13718.parquet,WA,[338155],25
com_13719.parquet,WA,"[334082, 334518, 334741, 335344, 336372, 337662, 337980, 338594, 338749, 338823]",20
com_13720.parquet,WA,[335233],30
