Source_File,State,Matched_Buildings,Tolerance
res_460.parquet,MT,"[13693, 99076, 120236, 132306, 140071, 146221, 262114, 313289, 316244, 338533, 359333, 365710, 376680, 415874, 464253, 481187]",10
res_461.parquet,MT,"[57049, 116468, 223148, 227700, 273552]",10
res_462.parquet,MT,"[301, 7486, 9275, 32451, 54316, 56000, 64056, 87948, 135840, 176502, 229601, 235109, 262579, 311002, 372207, 418448, 429767, 506438, 540902]",5
res_464.parquet,MT,"[19780, 28947, 45270, 46333, 54723, 77846, 124799, 126144, 150820, 159477, 206766, 218390, 229216, 250113, 256919, 258130, 290123, 293307, 311073, 341617, 342472, 361095, 361258, 363478, 379055, 389737, 389747, 434447, 459092, 488284, 490543, 507257, 533148]",10
res_466.parquet,MT,"[33684, 120159, 142425, 160458, 189748, 205465, 216237, 252385, 339186, 362011, 401664, 457398, 500378, 500664, 502568]",15
res_469.parquet,MT,"[63328, 124611, 249373]",10
res_470.parquet,MT,"[4789, 10778, 30616, 44017, 158098, 195762, 227544, 235368, 242234, 338319, 370023, 408049, 466157, 504650, 528576, 528669]",5
res_473.parquet,MT,[156849],10
res_475.parquet,MT,"[1403, 3760, 7647, 37490, 41709, 42443, 44653, 57347, 65660, 66977, 73994, 97519, 106657, 111252, 114109, 124611, 130936, 140818, 143709, 144694, 164182, 175578, 182751, 183986, 194407, 202377, 210194, 224432, 226832, 234488, 242925, 244421, 260961, 277309, 311190, 315317, 327218, 327686, 344718, 356183, 362152, 377150, 378910, 379077, 385302, 388929, 404713, 412039, 426622, 454559, 489600, 490055, 496513, 508034, 538267, 543717, 545718, 546357]",20
res_477.parquet,MT,"[94199, 248786, 394476]",20
res_488.parquet,MT,"[184573, 372987, 467265]",15
res_491.parquet,MT,"[28314, 37490, 42443, 62548, 64084, 93869, 143261, 143709, 155028, 158072, 159510, 194222, 202377, 210194, 215932, 216907, 217886, 226832, 277210, 282869, 288603, 293470, 327595, 343012, 403636, 407406, 448131, 451045, 458539, 475326, 499681, 526207]",10
res_496.parquet,MT,[424723],45
res_497.parquet,MT,"[68619, 542398]",20
res_501.parquet,MT,[93871],15
res_504.parquet,MT,"[56220, 68236, 171099, 199481, 535363]",15
res_505.parquet,MT,"[44732, 195301, 301570, 500436, 538346]",15
res_507.parquet,MT,[314691],10
res_512.parquet,MT,"[73931, 151271, 211030, 336356, 401600]",10
res_513.parquet,MT,"[153454, 339121]",10
res_514.parquet,MT,"[2498, 21944, 43604, 46996, 96263, 115810, 118797, 134052, 139999, 168204, 174071, 186958, 195538, 210978, 242343, 252435, 252620, 266849, 267613, 302989, 316876, 337190, 350661, 358176, 395319, 415757, 461886, 472621, 492902, 505850]",10
res_517.parquet,MT,[427948],15
res_520.parquet,MT,"[185745, 208086, 278604]",10
res_522.parquet,MT,"[22022, 116343, 119073, 150214, 469082, 498903]",10
res_523.parquet,MT,"[146230, 182303, 185745, 208086, 237098, 278604, 392513, 466189]",10
res_526.parquet,MT,"[36308, 68953, 121727, 401253]",20
res_53.parquet,MT,"[225460, 486622]",10
res_531.parquet,MT,"[21944, 43604, 46996, 78745, 96263, 115810, 118797, 174071, 195538, 242343, 262114, 267613, 309133, 316876, 337190, 344751, 385893, 395319, 415757, 423918, 464253, 492040]",5
res_532.parquet,MT,"[90404, 170750, 209507, 332131, 477985]",10
res_534.parquet,MT,[545429],20
res_536.parquet,MT,[216487],5
res_537.parquet,MT,"[301570, 538346]",10
res_538.parquet,MT,[424723],15
res_540.parquet,MT,"[134970, 157373, 240641, 303704, 308136, 315381, 361644, 548907]",5
res_546.parquet,MT,"[57049, 63481, 113739, 116468, 133654, 217839, 340021, 354532, 496046, 508041]",15
res_548.parquet,MT,"[16610, 19379, 99076, 110418, 120236, 140071, 180039, 376680, 481187]",15
res_549.parquet,MT,"[63328, 87541, 238697, 249373, 255145, 278296, 339121]",5
res_552.parquet,MT,[494052],15
res_553.parquet,MT,"[1623, 2498, 3209, 14281, 21261, 43604, 46996, 78745, 80723, 115810, 128944, 139999, 168204, 186958, 195538, 210978, 242343, 244567, 266849, 268443, 270956, 281964, 284066, 290349, 296733, 302989, 338628, 344751, 358176, 369202, 386807, 394490, 396530, 433796, 440505, 457710, 461886, 472621, 492040, 492902, 514429, 516015, 541502]",15
res_556.parquet,MT,[113739],30
res_557.parquet,MT,[424723],40
res_558.parquet,MT,[156849],15
res_560.parquet,MT,"[45917, 56220, 68236, 72339, 95990, 121900, 154367, 199481, 254017, 274027, 439221, 455900, 475427, 519339, 535363]",50
res_561.parquet,MT,"[1403, 13375, 28314, 31500, 34599, 37490, 41709, 42443, 44088, 44653, 46037, 57347, 59118, 62548, 63328, 64084, 65660, 66977, 73994, 87541, 88623, 92195, 93869, 106657, 111252, 111769, 118112, 130936, 140947, 143261, 143709, 144694, 155028, 158072, 159510, 164151, 164182, 175578, 182751, 202377, 208538, 210194, 212024, 215932, 216000, 217379, 224432, 226832, 227544, 235368, 238697, 239044, 242925, 244421, 249629, 260961, 267760, 277210, 277309, 280693, 282869, 283073, 288603, 293470, 311190, 312679, 327595, 327686, 331303, 331937, 343012, 343215, 344718, 365913, 379077, 399269, 403636, 404634, 404713, 406029, 407406, 412039, 416336, 421586, 427310, 448131, 451045, 451931, 453058, 454505, 455963, 458539, 475326, 477816, 487485, 490055, 499681, 524525, 538267, 543717, 545718, 546357]",25
res_564.parquet,MT,"[63604, 80129, 123404, 136303, 188202, 200860, 210280, 310544, 370072, 405347, 434908, 484947, 493524]",10
res_568.parquet,MT,[500992],10
res_577.parquet,MT,"[19356, 63604, 80129, 124863, 136303, 138494, 182480, 201877, 210280, 244015, 310544, 359999, 517613]",20
res_579.parquet,MT,"[180039, 500793]",10
res_58.parquet,MT,"[4605, 486243]",15
res_581.parquet,MT,"[42104, 500793]",10
res_582.parquet,MT,"[16610, 99076, 110418, 120236, 140071, 146221, 180039, 316244, 359333, 376680, 415874, 481187]",20
res_584.parquet,MT,"[9222, 20815, 29336, 32839, 43358, 56402, 89355, 104836, 107701, 131145, 133911, 169980, 183734, 216068, 288346, 302046, 312091, 316937, 347839, 395721, 415875, 426913, 435745, 454091, 458883, 459389, 472451, 524356]",15
res_585.parquet,MT,"[46898, 282534, 296894, 393147, 519297, 547149]",25
res_59.parquet,MT,"[80880, 97067, 104450, 322241, 338075, 488143]",10
res_595.parquet,MT,"[13693, 21944, 56402, 74079, 96263, 98207, 120236, 126146, 128693, 130079, 131145, 132306, 146221, 237138, 252620, 262114, 309133, 312091, 313289, 316244, 316876, 321643, 338533, 359333, 365710, 376680, 385607, 385893, 392721, 395319, 401489, 415757, 415874, 423918, 445537, 464253, 481187, 513770, 526430]",15
res_596.parquet,MT,"[44088, 69392, 73994, 111252, 130936, 140947, 216000, 217379, 242925, 283213, 314390, 453058, 455963, 474707, 546357]",20
res_597.parquet,MT,"[4953, 14281, 208328, 226110, 307523, 386807, 396530, 517693]",10
res_598.parquet,MT,[266801],25
res_599.parquet,MT,"[153454, 153908, 339121, 518994, 547866]",10
res_601.parquet,MT,[482981],10
res_604.parquet,MT,"[3675, 35532, 48363, 67060, 71775, 74792, 172290, 223633, 232048, 235495, 245711, 281193, 364657, 371830, 395454, 404276, 458847, 468338, 505357]",25
res_605.parquet,MT,[424723],80
res_606.parquet,MT,"[483905, 492793, 500992]",20
res_608.parquet,MT,"[8088, 143283]",15
res_61.parquet,MT,[439711],15
res_616.parquet,MT,[412039],10
res_617.parquet,MT,[486032],10
res_618.parquet,MT,"[3760, 7647, 9222, 20815, 29336, 32839, 35354, 43358, 48833, 56402, 59346, 61842, 89355, 104836, 107701, 108731, 108930, 114109, 124611, 126858, 133911, 137877, 140818, 169980, 182751, 183734, 183986, 194407, 203399, 216068, 262962, 302046, 308825, 312091, 315317, 316937, 325203, 327218, 334052, 335422, 347839, 353253, 356183, 362152, 377150, 378910, 385302, 388929, 393137, 395721, 415875, 426622, 427686, 434846, 435745, 443477, 454559, 458883, 459389, 463956, 472451, 483112, 487211, 489600, 496513, 497167, 508034, 513565, 523854, 524356, 525637]",20
res_62.parquet,MT,[292240],10
res_621.parquet,MT,"[102854, 410527]",10
res_624.parquet,MT,"[24893, 46991, 90560, 195762, 214098, 256604, 317533, 408049, 433290, 488832]",15
res_625.parquet,MT,"[66425, 218502, 335259, 420545, 466104, 470813]",10
res_626.parquet,MT,"[87964, 102182, 180027, 185640, 284193, 490218]",5
res_627.parquet,MT,"[4789, 30616, 134970, 158098, 256192, 272876, 276973, 338319, 370023, 426144, 504650, 513358]",10
res_63.parquet,MT,"[52939, 65095, 74079, 96374, 114857, 130079, 157494, 188799, 245761, 254592, 321836, 360585, 385893, 392721, 423918, 452497, 493999, 513770, 526430]",10
res_630.parquet,MT,[542391],15
res_635.parquet,MT,"[14800, 118112, 155191, 164151, 239044, 249629, 283073, 365913, 404634, 524525]",15
res_636.parquet,MT,[342822],30
res_640.parquet,MT,"[107, 182535, 537446]",20
res_642.parquet,MT,"[154106, 166028, 177325, 216380, 225460, 260286, 273552, 354020, 403922, 449477, 460187, 486622, 497181]",20
res_644.parquet,MT,"[28314, 44149, 66764, 73931, 93869, 143261, 151271, 155028, 158072, 194222, 211030, 216907, 217886, 288603, 293470, 298929, 331937, 336356, 343012, 369981, 401600, 403636, 407406, 448131, 451045, 468648, 475326, 499681, 526207, 527227]",10
res_645.parquet,MT,"[73931, 211030, 225795, 276587, 278296, 336356, 401600]",10
res_649.parquet,MT,"[93871, 277291, 515458]",25
res_651.parquet,MT,"[72691, 204761]",10
res_652.parquet,MT,[180039],15
res_653.parquet,MT,"[68619, 457540, 468325]",30
res_654.parquet,MT,"[109105, 358611, 450837, 459022]",20
res_655.parquet,MT,[132930],40
res_656.parquet,MT,"[207999, 254011, 536354]",15
res_658.parquet,MT,"[14800, 149272, 433290]",10
res_663.parquet,MT,"[15131, 16631, 22595, 25667, 77947, 90680, 96993, 146315, 161011, 177158, 180045, 180194, 186500, 193550, 210576, 238008, 238279, 248533, 265217, 278606, 289268, 308637, 322954, 338394, 363070, 404556, 408933, 469152, 514170, 517490, 518506, 523208, 525725, 546869]",20
res_664.parquet,MT,"[10615, 34599, 36710, 43052, 44088, 76359, 90560, 100280, 118112, 118679, 157373, 164151, 165478, 167944, 170814, 186151, 204159, 211153, 214098, 216000, 217379, 240641, 303704, 305252, 331303, 344652, 393831, 399269, 404634, 406640, 416336, 427492, 447591, 453058, 454505, 454715, 455963, 473458, 488832, 512321, 519214, 523599, 524708, 537910, 539925]",25
res_667.parquet,MT,"[4953, 119035, 123404, 128944, 176595, 192296, 200860, 208328, 226110, 296733, 307523, 370072, 396510, 396530, 405347, 433796, 484947, 493524, 503397, 517693, 522631]",10
res_670.parquet,MT,[22022],10
res_672.parquet,MT,[424723],25
res_675.parquet,MT,"[57772, 62887, 97519, 106657, 234488, 266112, 266943, 312728, 405081, 494488]",10
res_678.parquet,MT,"[11666, 13151, 92999, 136424, 229622, 231055, 355424, 476793, 503397, 522631]",10
res_68.parquet,MT,"[125713, 482660]",15
res_681.parquet,MT,[119460],10
res_684.parquet,MT,"[74079, 98207, 126146, 128693, 130079, 237138, 262114, 321643, 385893, 392721, 401489, 423918, 445537, 464253, 513770, 526430]",15
res_686.parquet,MT,[445835],10
res_689.parquet,MT,"[136424, 229622]",5
res_691.parquet,MT,"[249373, 255145]",10
res_692.parquet,MT,[93871],20
res_695.parquet,MT,"[40240, 87233, 271426, 481916, 494976, 497559]",10
res_696.parquet,MT,"[429139, 437679]",15
res_697.parquet,MT,"[74792, 232048, 235495, 245711, 337335, 371830, 395454, 458847, 495487, 538357]",15
res_7.parquet,MT,"[42104, 57772, 62887, 134544, 153945, 180039, 234488]",15
res_70.parquet,MT,[424723],20
res_701.parquet,MT,"[62479, 163404, 194770, 319084, 396402]",25
res_703.parquet,MT,[93871],15
res_707.parquet,MT,"[40240, 476793]",5
res_709.parquet,MT,"[87233, 542868]",10
res_710.parquet,MT,"[42104, 97519, 106657, 134544, 153945, 234488]",15
res_715.parquet,MT,"[9318, 39446, 136309, 279107, 314691]",20
res_717.parquet,MT,"[93871, 424723]",20
res_719.parquet,MT,"[63481, 475702]",20
res_730.parquet,MT,"[46991, 111769, 239044, 249629, 250953, 262694, 289335, 365913]",15
res_735.parquet,MT,"[109105, 340356, 356468, 358611, 450837, 459022]",20
res_736.parquet,MT,[396048],70
res_739.parquet,MT,"[22022, 116343, 119073, 150214, 469082, 498903]",5
res_740.parquet,MT,"[11666, 13151, 36277, 63604, 80129, 92999, 109092, 119035, 136424, 142544, 176595, 188202, 192296, 200860, 229622, 244015, 299007, 302120, 396510, 405347, 442350, 445126, 445571, 484947, 503397, 522631]",10
res_742.parquet,MT,"[19587, 72339, 160384, 172430, 218794, 241842, 251530, 268372, 297012, 314702, 315589, 400382, 401970, 409742, 518672]",10
res_744.parquet,MT,[33684],15
res_747.parquet,MT,[197957],20
res_748.parquet,MT,"[21261, 35515, 474523, 514429, 541502]",5
res_75.parquet,MT,"[3760, 9222, 20815, 29336, 41709, 43358, 44653, 59346, 65660, 126858, 140818, 164182, 182751, 224432, 260961, 277309, 308825, 325203, 327218, 388929, 434846, 458883, 483112, 523854, 543717]",10
res_752.parquet,MT,"[88697, 113175, 170488, 190918, 216487, 312392, 324393, 537910]",15
res_754.parquet,MT,"[43358, 56402, 74079, 130079, 252620, 312091, 388929, 392721, 513770, 523854]",55
res_76.parquet,MT,[66138],20
res_760.parquet,MT,[277291],30
res_763.parquet,MT,"[35515, 36708, 41728, 61828, 63604, 80129, 124863, 136303, 188202, 201877, 210280, 244015, 269841, 310544, 385265, 434908, 474523, 481916, 490150, 544168]",20
res_764.parquet,MT,[494052],25
res_766.parquet,MT,[403077],10
res_769.parquet,MT,"[67723, 89631, 89982, 109105, 192778, 199056, 260209, 288936, 352572, 356468, 358611, 401307, 416063, 423877, 450837, 459022]",30
res_772.parquet,MT,[140071],5
res_775.parquet,MT,[424723],35
res_779.parquet,MT,"[166028, 216380, 403922, 449477]",10
res_78.parquet,MT,"[39658, 62256, 69392, 142033, 246638, 283213, 314390, 474707, 501241]",20
res_780.parquet,MT,"[57772, 62887, 65660, 97519, 106657, 144694, 234488, 266112, 266943, 312728, 405081, 412039, 494488, 535419, 538267]",10
res_79.parquet,MT,[132930],40
res_790.parquet,MT,[424723],75
res_793.parquet,MT,[4605],5
res_794.parquet,MT,"[46094, 216380, 260286, 497181]",25
res_795.parquet,MT,[106698],5
res_796.parquet,MT,[93871],15
res_798.parquet,MT,"[30280, 39934, 154367, 176502, 254017, 274027, 326339, 332563, 341674, 343688, 439221, 455900]",10
res_805.parquet,MT,"[66492, 454967]",15
res_806.parquet,MT,"[317903, 549292, 549845]",35
res_807.parquet,MT,"[35354, 108930, 114109, 124611, 183986, 194407, 244421, 262962, 311190, 344718, 356183, 378910, 379077, 393137, 404713, 463956, 487211, 508034]",5
res_809.parquet,MT,[298314],20
res_815.parquet,MT,"[457540, 468325]",20
res_817.parquet,MT,[420874],20
res_819.parquet,MT,[93871],25
res_82.parquet,MT,"[3726, 7486, 59985, 62918, 116468, 119560, 133654, 135840, 166028, 176502, 177325, 185597, 209604, 217839, 223148, 227700, 235109, 311002, 340021, 354532, 429767, 449477, 496046, 540902]",35
res_822.parquet,MT,"[140071, 146221, 180039, 376680]",15
res_823.parquet,MT,"[13375, 42104, 57772, 62887, 97519, 106657, 134544, 144694, 153945, 234488, 266112, 266943, 312728, 405081, 406029, 412039, 494488, 535419, 538267]",15
res_825.parquet,MT,[185745],10
res_826.parquet,MT,[254420],15
res_827.parquet,MT,[266801],25
res_828.parquet,MT,[312392],10
res_829.parquet,MT,"[12172, 47761, 504363]",35
res_832.parquet,MT,"[154106, 273552, 301875, 421409]",15
res_835.parquet,MT,"[14308, 388387, 529951]",20
res_842.parquet,MT,"[66764, 401600]",10
res_843.parquet,MT,"[151271, 194222, 211030, 216907, 217886]",10
res_844.parquet,MT,"[184573, 266801, 372987]",20
res_846.parquet,MT,[424723],55
res_847.parquet,MT,"[220815, 298010, 417448]",5
res_85.parquet,MT,"[31500, 34599, 59118, 66977, 73994, 88623, 92195, 111252, 130936, 208538, 212024, 217379, 242925, 267760, 280693, 315317, 327686, 331303, 331937, 399269, 416336, 421586, 427310, 451931, 453058, 454505, 477816, 524525, 546357]",10
res_850.parquet,MT,"[1403, 7647, 28314, 31500, 34599, 37490, 42443, 44088, 57347, 59118, 62548, 64084, 66977, 73994, 92195, 111252, 111769, 114109, 124611, 130936, 140947, 143261, 143709, 159510, 175578, 194407, 202377, 208538, 210194, 212024, 215932, 216000, 217379, 226832, 242925, 244421, 277210, 280693, 282869, 311190, 315317, 327595, 327686, 331303, 344718, 356183, 362152, 379077, 399269, 404713, 416336, 421586, 426622, 427310, 427686, 451931, 453058, 454505, 454559, 455963, 458539, 477816, 489600, 490055, 545718, 546357]",20
res_852.parquet,MT,"[7647, 114109, 124611, 183986, 194407, 315317, 356183, 362152, 426622, 454559, 489600, 508034]",10
res_853.parquet,MT,[26375],10
res_860.parquet,MT,[93871],20
res_861.parquet,MT,"[301, 32451, 229601, 281307, 311002, 429767]",25
res_863.parquet,MT,"[64056, 87233, 271426, 372207, 481916, 497559, 530139, 542868]",10
res_871.parquet,MT,"[210280, 434908]",5
res_872.parquet,MT,"[39658, 62256, 246638, 306289, 341425, 501241]",20
res_873.parquet,MT,"[311258, 394316, 449002]",30
res_876.parquet,MT,[424723],10
res_877.parquet,MT,"[319281, 361258]",15
res_879.parquet,MT,"[123404, 200860, 370072, 405347, 434908, 484947, 493524]",5
res_88.parquet,MT,"[9222, 20815, 29336, 32839, 35354, 48833, 59346, 61842, 89355, 104836, 107701, 108731, 108930, 126858, 133911, 137877, 140818, 169980, 183734, 183986, 216068, 262962, 288346, 302046, 308825, 316937, 321836, 325203, 335422, 347839, 353253, 377150, 378910, 385302, 393137, 395721, 415875, 426913, 435745, 443477, 454091, 458883, 459389, 463956, 472451, 483112, 487211, 496513, 497167, 508034, 513565, 524356, 525637]",15
res_881.parquet,MT,"[997, 19587, 24494, 46979, 61072, 95990, 112011, 121900, 123539, 142425, 160458, 172430, 179411, 218794, 241842, 251530, 264067, 268372, 297012, 314702, 315589, 328292, 344467, 362011, 401664, 401970, 409742, 454483, 518672, 519339]",25
res_884.parquet,MT,"[2498, 21944, 74079, 110286, 134052, 139999, 188799, 210978, 245761, 252435, 252620, 254592, 350661, 358176, 385607, 423918, 435248, 452497, 472621, 492902, 493999, 505850, 513770]",10
res_887.parquet,MT,"[46991, 76359, 88600, 152998, 197290, 203427, 211153, 218877, 238424, 238652, 239044, 249482, 250953, 262694, 274791, 386390, 406640, 441863, 454715, 519214, 519625]",10
res_888.parquet,MT,"[57049, 116468, 133654, 217839, 273552, 340021, 354532, 496046, 508041]",20
res_889.parquet,MT,[424723],15
res_890.parquet,MT,"[107052, 301570, 337759, 392905, 406129, 475473, 538346]",15
res_892.parquet,MT,"[309133, 385893, 423918]",10
res_894.parquet,MT,"[44149, 134970, 256192, 276973, 361644, 426144, 468648, 513358]",5
res_897.parquet,MT,"[94199, 248786, 343072, 361049, 394476, 511952]",15
res_898.parquet,MT,"[1403, 3760, 7647, 28314, 35354, 37490, 41709, 42443, 57347, 62548, 64084, 108731, 114109, 124611, 137877, 140818, 143261, 143709, 155028, 159510, 164182, 175578, 182751, 183986, 194407, 202377, 210194, 215932, 226832, 244421, 260961, 262962, 277210, 277309, 282869, 308825, 311190, 327595, 327686, 331937, 344718, 356183, 362152, 378910, 379077, 385302, 404713, 407406, 426622, 427310, 451045, 458539, 489600, 490055, 497167, 508034, 545718]",10
res_899.parquet,MT,"[82224, 274043, 402453]",5
res_9.parquet,MT,[342822],25
res_90.parquet,MT,"[20806, 429139]",45
res_904.parquet,MT,"[89355, 107701, 169980, 216068, 395721, 435745, 459389, 524356]",10
res_905.parquet,MT,[424723],25
res_906.parquet,MT,"[468648, 513358]",5
res_907.parquet,MT,"[93514, 269841, 310544, 434908, 544168]",10
res_910.parquet,MT,"[184573, 372987, 467265]",15
res_911.parquet,MT,"[51014, 68917, 184844, 285988, 308560, 441904, 468338]",15
res_914.parquet,MT,"[57049, 63481, 113739, 116468, 123539, 133654, 154106, 260286, 273552, 301875, 340021, 354020, 354532, 421409, 460187, 496046, 497181]",25
res_916.parquet,MT,[277291],10
res_917.parquet,MT,"[16631, 144965, 210576, 238279, 289268, 441920]",15
res_924.parquet,MT,"[28314, 63328, 87541, 93869, 143261, 155028, 158072, 159510, 194222, 216907, 238697, 249373, 255145, 282869, 293470, 343012, 448131, 451045, 475326, 499681, 526207]",10
res_929.parquet,MT,"[32839, 56402, 65095, 74079, 130079, 131145, 254592, 302046, 312091, 316937, 321836, 385893, 392721, 423918, 452497, 454091, 456181, 458883, 472451, 493999, 513770]",5
res_93.parquet,MT,"[86578, 153453, 183486, 243835, 341215, 350518, 354298, 529425]",10
res_931.parquet,MT,[512986],10
res_932.parquet,MT,"[301, 9275, 32451, 64056, 87233, 87948, 129171, 174711, 229601, 262579, 271426, 372207, 530139, 542868]",15
res_933.parquet,MT,"[128693, 131145, 266943, 312728, 405081, 445537, 494488]",5
res_938.parquet,MT,"[301, 7486, 9275, 30280, 32451, 54316, 56000, 64056, 87948, 135840, 176502, 229601, 235109, 262579, 311002, 372207, 418448, 429767, 506438, 530139, 540902]",5
res_940.parquet,MT,[190447],30
res_943.parquet,MT,"[19356, 21716, 35515, 36708, 41728, 61828, 182480, 183427, 201877, 285884, 361320, 385265, 387143, 408127, 474523, 490150, 517613]",20
res_944.parquet,MT,"[102182, 106173, 150820, 180027, 194636, 206766, 218390, 264164, 271955, 284193, 312768, 372842, 379055, 388541, 405209, 434447, 459092, 488284, 490218, 490543, 493870, 527104]",10
res_945.parquet,MT,[42376],45
res_947.parquet,MT,"[21944, 43604, 74079, 78745, 96263, 110286, 118797, 132306, 168204, 174071, 195538, 252620, 254592, 262114, 267613, 309133, 316244, 316876, 337190, 344751, 350661, 359333, 365710, 385607, 395319, 415757, 415874, 423918, 452497, 464253, 472621, 481187]",15
res_953.parquet,MT,"[46037, 153454, 153908, 339121, 343215, 518994, 547866]",10
res_955.parquet,MT,"[57049, 273552, 421409]",15
res_958.parquet,MT,"[7647, 35354, 108731, 108930, 114109, 124611, 126858, 137877, 183734, 183986, 194407, 262962, 315317, 335422, 353253, 356183, 362152, 377150, 378910, 385302, 393137, 426622, 454559, 463956, 487211, 489600, 496513, 497167, 508034]",15
res_959.parquet,MT,"[16610, 140071, 180039]",10
res_963.parquet,MT,"[147301, 220672]",10
res_966.parquet,MT,"[20815, 29336, 32839, 38070, 43358, 52939, 61842, 65095, 89355, 96374, 104836, 107701, 114857, 133911, 157494, 169980, 183734, 199784, 203399, 216068, 288346, 302046, 316937, 321836, 346754, 347839, 360585, 365944, 395721, 415875, 426913, 435745, 443477, 454091, 456181, 458883, 459389, 472451, 493999, 524356, 525637]",20
res_967.parquet,MT,"[1623, 2498, 3209, 4605, 11666, 13151, 14281, 21261, 36277, 46996, 66492, 78745, 80723, 82224, 92999, 109092, 115810, 119035, 128944, 136424, 139999, 142544, 168204, 176595, 182535, 186958, 192296, 195538, 200860, 208328, 210978, 226110, 229622, 242343, 244567, 266849, 268443, 270956, 281964, 284066, 290349, 296733, 302120, 302989, 307523, 338628, 344751, 369202, 386807, 394490, 396510, 396530, 402453, 433796, 440505, 442350, 445126, 457710, 461886, 472621, 484947, 486243, 492040, 503397, 514429, 516015, 517693, 520452, 520607, 522631, 541502]",25
res_968.parquet,MT,"[10615, 88697, 100280, 118679, 170488, 204159, 543184]",10
res_97.parquet,MT,"[87233, 481916, 494976, 497559]",15
res_977.parquet,MT,"[3209, 11666, 13151, 14281, 36277, 46996, 78745, 80723, 92999, 115810, 136424, 195538, 229622, 242343, 244567, 270956, 290349, 302120, 302989, 338628, 344751, 442350, 445126, 461886, 492040]",15
res_979.parquet,MT,"[96946, 480344]",35
res_98.parquet,MT,"[9222, 458883]",5
res_984.parquet,MT,[93871],20
res_988.parquet,MT,[486032],10
res_991.parquet,MT,"[281307, 450800, 475473, 485022]",15
res_993.parquet,MT,"[273552, 421409]",25
res_995.parquet,MT,"[57772, 62887, 140071, 180039, 234488, 266943, 312728, 405081, 494488]",10
res_996.parquet,MT,"[1092, 22193, 104094, 148244, 148738, 209112, 266004, 280024, 343811, 451140]",15
res_999.parquet,MT,"[94199, 248786, 343072, 361049, 372987]",40
